"","Team","Opponent","Team_Outcome","Winner","OFF_Pas_Comp","OFF_pass_ATT","OFF_pass_CMP_prc","OFF_Pas_AVG","OFF_pass_YDS_pr_G","OFF_pass_TD","OFF_pass_INT","OFF_pass_SACK","OFF_pass_RTG","OFF_rush_ATT","OFF_rush_AVG","OFF_rush_YDS_pr_G","OFF_rush_TD","OFF_rush_FUM","OFF_Turnovers","DEF_Pas_Comp","DEF_pass_ATT","DEF_pass_CMP_prc","DEF_Pas_AVG","DEF_pass_YDS_pr_G","DEF_pass_TD","DEF_pass_INT","DEF_pass_SACK","DEF_pass_RTG","DEF_rush_ATT","DEF_rush_AVG","DEF_rush_YDS_pr_G","DEF_rush_TD","DEF_rush_FUM","DEF_Turnovers"
"11","New York Giants","Dallas","Loss","Home",0.969072164948454,1.01688555347092,0.952307692307692,0.817073170731707,0.785449646345571,1,1.53623188405797,1.86805555555556,0.868341708542714,0.806129722024234,0.979166666666667,0.782317979197623,0.616071428571428,1.63157894736842,1.65217391304348,0.997404844290657,0.977221597300337,1.02153846153846,1.17647058823529,1.18165548098434,1.43511450381679,1.40909090909091,0.922131147540984,1.10337323177367,1.15212264150943,0.951219512195122,1.09468599033816,1.35227272727273,0.612903225806452,0.676470588235294
"12","Detroit","Arizona","Loss","Tie",0.968904912122578,1.03090699017909,0.939157566302652,1.05797101449275,1.1219512195122,1.4,1.25333333333333,0.862179487179487,1.01379310344828,1.02787878787879,0.82,0.828778135048231,0.392857142857143,1.58333333333333,1.47058823529412,0.904979095400988,1.0167731629393,0.890156918687589,0.975,1.00886839304718,0.865546218487395,1,0.7,0.906278434940855,1.03644314868805,0.931818181818182,0.965029142381349,1.44642857142857,2.58333333333333,2.26666666666667
"13","San Francisco","Tampa Bay","Win","Away",0.86641541038526,0.758760792280345,1.14191419141914,1.03703703703704,0.782694848084544,0.849514563106796,0.430851063829787,0.76530612244898,1.22592152199762,1.21752738654147,1.24324324324324,1.51524710830705,1.53191489361702,1,0.774193548387097,0.779607843137255,0.781686746987952,0.998371335504886,0.842857142857143,0.626434653831914,0.765957446808511,1,1.02040816326531,0.922222222222222,1.1078691423519,1.36363636363636,1.52574525745257,1,1.52,1.43333333333333
"14","Pittsburgh","New England","Loss","Home",0.833615580016935,0.822709677419355,1.01311475409836,0.940298507462687,0.752423263327948,0.717948717948718,2.125,1.14285714285714,0.86281179138322,0.883679312813171,0.973684210526316,0.849624060150376,0.415094339622641,5.16666666666667,3.8,1.03590285110876,0.958805970149254,1.08141592920354,1.11666666666667,1.07871396895787,1.77777777777778,0.801282051282051,1.14965986394558,1.26910828025478,1.266111354669,0.904761904761905,1.14764397905759,1,2.31578947368421,1.79310344827586
"15","Houston","New Orleans","Loss","Home",0.849540581929556,0.919305976315065,0.924895688456189,1,0.891066716924237,0.751111111111111,2.31578947368421,1.96153846153846,0.864791288566243,1.07151323587515,1.06976744186047,1.15653775322284,1.41333333333333,4.16666666666667,3.875,1.01078050884002,0.97161050676572,1.04065040650407,1.1,1.10545905707196,1.2189349112426,0.925925925925926,0.608150470219436,1.10532276330691,1.16836734693878,1.14285714285714,1.32639649507119,1,0.5,0.558139534883721
"16","Denver","Oakland","Loss","Home",0.850043591979076,0.963597430406852,0.881766381766382,0.848101265822785,0.793398533007335,0.72463768115942,1.24,1.41436464088398,0.832673267326733,0.935920908092274,0.953488372093023,0.878275570583263,0.851851851851852,0.193548387096774,0.294117647058824,1.03276353276353,1.02068126520681,1.01092043681747,0.855421686746988,0.87884690299961,0.577669902912621,1.10714285714286,1.25,0.865125240847784,1.05175819834058,1.07692307692308,1.13557594291539,0.595744680851064,0,0.25
"17","Tampa Bay","Carolina","Win","Away",1,0.995449949443883,1.00497512437811,1.24615384615385,1.32748794388426,1.94339622641509,1.43511450381679,0.812154696132597,1.12583668005355,1.05970149253731,0.787234042553192,0.836411609498681,0.752,0.76,0.939393939393939,1.17565698478562,1.22058823529412,0.962382445141066,0.958904109589041,1.16926406926407,1.43511450381679,0.852272727272727,0.88821752265861,1.02272727272727,0.813376483279396,0.634615384615385,0.514285714285714,0.355670103092783,2.08333333333333,1.66666666666667
"18","San Francisco","Cincinnati","Win","Away",0.929887640449438,0.776103896103896,1.19723183391003,1.29230769230769,1.03810775295664,1.5625,0.81,0.75,1.35301837270341,1.29343308395677,1.17948717948718,1.52004219409283,2.57142857142857,Inf,4,1.03272727272727,1.04007694773966,0.993517017828201,0.710843373493976,0.691176470588235,0.923076923076923,1.08695652173913,1.54639175257732,0.870020964360587,0.795555555555555,0.957446808510638,0.756212222968435,0.650943396226415,3.16666666666667,2.6875
"19","Los Angeles Chargers","Detroit","Loss","Home",1.14511627906977,1.04539086578874,1.09634551495017,1.06849315068493,1.13453650533224,0.857142857142857,1.32978723404255,0.788104089219331,1.00907029478458,0.89937106918239,0.975609756097561,0.880698351115422,1.70454545454545,1.31578947368421,1.32,0.860982780344393,0.75936108929039,1.13301282051282,0.935897435897436,0.704289732770746,0.635922330097087,1.56818181818182,1.07428571428571,0.970883534136546,0.942686357243319,1.02439024390244,0.973252804141501,1.16049382716049,0.193548387096774,0.294117647058824
"20","Minnesota","Green Bay","Loss","Home",0.896179775280899,0.813180675788886,1.10305958132045,1.14285714285714,0.943849121303043,1,2,0.777777777777778,1.09024134312697,1.15803814713896,1.02272727272727,1.18805704099822,1.0625,2.08333333333333,2,1.20804710500491,1.10082063305979,1.09882747068677,0.918918918918919,1.00429922613929,1.21008403361345,1,1.171875,1.0616522811344,0.982872713117945,0.914893617021276,0.8992506244796,0.531914893617021,1,1
"21","Indianapolis","Tennessee","Win","Away",1.03394396551724,1.145,0.901960784313726,0.738636363636364,0.867798124162573,0.762430939226519,1.24,0.571428571428571,0.784856879039705,1.05861201006832,0.9,0.958243340532757,0.809160305343511,0.48,0.571428571428571,1.02072968490879,0.939539860888175,1.08682170542636,1.02739726027397,0.976078431372549,1.16025641025641,1.06818181818182,0.951672862453532,1.08407079646018,0.92289899768697,1.025,0.936842105263158,0.568181818181818,0.631578947368421,0.72
"22","New England","Miami","Win","Away",1.01854247520483,1.00806451612903,1.01160862354892,1,1.04121110176619,1.1304347826087,0.5,0.483425414364641,1.1025,1.28106373223292,1.15151515151515,1.4716459197787,1.70967741935484,0.5,0.526315789473684,0.88093023255814,0.983558426306518,0.89540412044374,0.75,0.6875,0.331967213114754,1.92592592592593,2.04166666666667,0.616290480863592,0.752556911910261,0.933333333333333,0.705317577548006,0.468085106382979,3.16666666666667,2.63636363636364
"23","Buffalo","New York Giants","Win","Away",0.79531914893617,0.845018450184502,0.941841680129241,1.01492537313433,0.865351629502573,0.696808510638298,0.707547169811321,0.929368029739777,0.958333333333333,1.28470380194518,0.936170212765957,1.21937321937322,1.17391304347826,0.806451612903226,0.789473684210526,0.943191673894189,0.994532374100719,0.947289156626506,0.775,0.73911397198031,0.5,1.41935483870968,1.22222222222222,0.777120315581854,0.827362674854998,1.1025641025641,0.909973521624007,0.630252100840336,0.315789473684211,0.521739130434783
"24","Seattle","Pittsburgh","Win","Away",1.08227526663281,1.01348808030113,1.06796116504854,1.26984126984127,1.2716049382716,1.73214285714286,0.319327731092437,1.5,1.38370565045992,1.21749696233293,1.24324324324324,1.52101769911504,2.13636363636364,1.41935483870968,1.21052631578947,1.22018348623853,1.16376089663761,1.04746317512275,1.1044776119403,1.35611510791367,0.826388888888889,0.8,0.517751479289941,1.07402760351317,0.839681440443213,1.28947368421053,1.07390510948905,3.13636363636364,0.431818181818182,0.480769230769231
"25","Dallas","Washington","Win","Away",1.30236305048335,1.24615898463594,1.04501607717042,1.22388059701493,1.68885096700796,1.67857142857143,0.851851851851852,0.461538461538462,1.19879518072289,1.26112359550562,1.09090909090909,1.36097067745197,2,1.58333333333333,1.35294117647059,0.996981457524795,1.05362962962963,0.946142649199418,0.894736842105263,0.935537881958979,0.598173515981735,0.54320987654321,0.847222222222222,0.896585365853659,0.82570593962999,0.872340425531915,0.707934336525308,1,1.63157894736842,1.41666666666667
"26","Arizona","Baltimore","Loss","Home",1.22868217054264,1.25890909090909,0.975646879756469,0.907894736842105,1.07787698412698,0.541125541125541,1.5,1.78285714285714,0.798165137614679,0.664429530201342,0.909090909090909,0.603883495145631,0.854961832061069,0.387096774193548,0.5,1.32344064386318,1.10470588235294,1.1982905982906,1.21212121212121,1.36052123552124,2.53191489361702,0.54320987654321,1.08225108225108,1.41806451612903,1.29129411764706,1,1.28586723768737,0.746666666666667,2,1.36363636363636
"27","Jacksonville","Houston","Loss","Home",1.02523659305994,1.10275614140204,0.929323308270677,0.894736842105263,0.994077834179357,0.887573964497041,0.568181818181818,0.856209150326797,0.944386149003148,0.896386430678466,0.956521739130435,0.85031847133758,0.179245283018868,0.48,0.483870967741935,0.872013651877133,0.882304751501912,0.9890625,1.02597402597403,0.88327721661055,0.669902912621359,0.826666666666667,1.51546391752577,0.962090163934426,1.0793965859468,1.0625,1.15028901734104,1.92,1,0.958333333333333
"28","Kansas City","Oakland","Win","Away",1.02964254577158,1.10125420617926,0.934472934472934,1.0253164556962,1.14547677261614,1.36231884057971,0.62,0.861878453038674,1.03366336633663,0.858293665324057,0.976744186046512,0.829247675401522,1.23456790123457,0.612903225806452,0.617647058823529,1.04463437796771,1.10644768856448,0.943837753510141,0.807228915662651,0.862485391507597,0.635922330097087,1.78571428571429,1.405,0.778420038535645,1.02726195179771,1.25641025641026,1.30682976554536,0.936170212765957,1,1.125
"29","Chicago","Denver","Win","Away",1.18923076923077,1.15079365079365,1.03392568659128,0.925373134328358,1.05649717514124,1.25,1.20967741935484,1.09765625,0.997621878715815,0.965962441314554,0.902439024390244,0.876804619826756,0.72463768115942,3.16666666666667,2.4,1.04,1.0634684147795,0.978395061728395,0.929577464788732,0.984485815602837,0.890756302521008,1,0.8,0.948775055679287,0.972201352366642,0.928571428571428,0.915619389587074,1.78571428571429,Inf,7.25
"30","New Orleans","Los Angeles Rams","Loss","Home",1.0528012898025,0.919240506329114,1.14490445859873,1.02702702702703,0.943456614509246,1.6304347826087,0.358490566037736,1.1304347826087,1.28738317757009,1.00997605746209,1.16216216216216,1.1590181430096,0.6,0.315789473684211,0.307692307692308,1.06620689655172,1.07317767653759,0.993537964458805,1,1.06707855251545,1.17361111111111,1,1.0224358974359,1.01728110599078,0.776936936936937,1.02439024390244,0.807250221043325,0.797872340425532,2,1.79166666666667
"31","Philadelphia","Atlanta","Loss","Home",0.851864761240851,0.896140350877193,0.950819672131148,0.891891891891892,0.813306177868296,0.933701657458563,0.531914893617021,0.740384615384615,0.981876332622601,1.25464190981432,1.13157894736842,1.42420681551116,1.61290322580645,2.08333333333333,1.55555555555556,0.99134001823154,1.06537313432836,0.929770992366412,0.935064935064935,0.986525112290731,0.965714285714286,0.92,1.53714285714286,0.937048503611971,0.83846446218168,0.976190476190476,0.812443642921551,1,2.58333333333333,2.05882352941176
"32","Cleveland","New York Jets","Win","Away",0.984645864289252,1.03470515970516,0.951612903225806,1.07575757575758,1.14248971193416,1.15966386554622,1.31,0.787692307692308,0.972704714640199,1.02589807852966,1.45454545454545,1.51145038167939,2.47368421052632,Inf,3.33333333333333,0.876156897311591,0.87691466083151,0.998389694041868,1.07352941176471,0.918289585097375,1,1.17333333333333,1.08675799086758,1.01136363636364,1.1105141980046,1.51515151515152,1.66513233601841,1.58666666666667,1.58333333333333,1.47058823529412
"33","Tennessee","Jacksonville","Loss","Home",0.815824175824176,0.76066286335235,1.07281553398058,1.29411764705882,0.952765957446809,1.20666666666667,1,1.33587786259542,1.20333333333333,1.14397367338544,1.13636363636364,1.30056179775281,6.89473684210526,2.08333333333333,1.86666666666667,1.18003913894325,1.1569173630455,1.01895734597156,0.924050632911392,1.08005082592122,1.1304347826087,1.41935483870968,0.914965986394558,0.96272630457934,0.954027215888194,0.784313725490196,0.750179468772434,0.611111111111111,1,1.08695652173913
"34","Cincinnati","Buffalo","Loss","Home",1.19047619047619,1.20087336244541,0.991423670668954,0.955882352941177,1.13131813676908,0.854961832061069,1.33333333333333,1.2,0.920289855072464,0.827942188575361,0.886363636363636,0.738317757009346,0.691358024691358,0,0.2,0.885057471264368,0.902488425925926,0.980922098569157,1.33870967741935,1.25409836065574,1.65957446808511,0.784090909090909,0.705454545454545,1.21065989847716,1.29896907216495,1.09302325581395,1.44422890397672,1.41333333333333,2,1.33333333333333
"35","Miami","Dallas","Loss","Home",0.956288659793814,1.03028678638435,0.927692307692308,0.817073170731707,0.800943078477602,0.734042553191489,1.6231884057971,2.51388888888889,0.804020100502513,0.777263007840342,0.6875,0.537147102526003,0.553571428571428,0.631578947368421,0.826086956521739,0.929930795847751,0.957817772778403,0.970769230769231,1.17647058823529,1.17404921700224,1.86259541984733,1.84090909090909,0.590163934426229,1.10881392818281,1.19143081761006,1.09756097560976,1.30821256038647,1.06818181818182,0.193548387096774,0.323529411764706
"36","Denver","Green Bay","Loss","Home",0.876404494382023,0.879642557944708,0.996779388083736,0.957142857142857,0.834547792541792,0.617283950617284,2.48,1.13777777777778,0.882476390346275,0.994939665239393,0.931818181818182,0.92602495543672,0.616071428571428,0.5,0.714285714285714,1.06722276741904,0.983587338804221,1.08542713567839,0.959459459459459,0.969905417024935,1,0.584905660377358,0.9765625,1.10727496917386,1.03620085636434,0.893617021276596,0.927560366361366,0.595744680851064,0,0.153846153846154
"37","Atlanta","Indianapolis","Loss","Home",1.4950495049505,1.33343730505303,1.12207357859532,1.13846153846154,1.51621204323212,1.31159420289855,1.51612903225806,1.56,1.10352941176471,0.768342391304348,0.844444444444444,0.639368895567243,0.584905660377358,1,1.125,0.891145410235581,0.953872437357631,0.934379457917261,1.02666666666667,0.983929288871033,0.966850828729282,0.797872340425532,0.68359375,0.988775510204082,1.09899749373434,1.02439024390244,1.13278855975485,1.62,1,0.944444444444444
"38","Baltimore","Kansas City","Loss","Home",0.764606265876376,0.763888888888889,1.0015243902439,0.938271604938272,0.71718249733191,1.22872340425532,1.61290322580645,1.12179487179487,1.04406130268199,1.5891638225256,1.30952380952381,2.09989806320082,1.31,1.63157894736842,1.61904761904762,0.903636363636364,0.934579439252336,0.966942148760331,0.985074626865672,0.935862691960253,0.717557251908397,0.81,0.822064056939502,0.959158415841584,0.817307692307692,0.897959183673469,0.728549141965679,0.852272727272727,0.5,0.611111111111111
"39","Oakland","Minnesota","Loss","Home",1.15045135406219,1.12259615384615,1.02481751824818,0.9875,1.11444141689373,0.851851851851852,1,1.03428571428571,0.9720885466795,0.917983193277311,0.955555555555555,0.887471867966992,0.680672268907563,1.24,1.21428571428571,0.85540211210398,0.875399361022364,0.977134146341463,1.22058823529412,1.09888698630137,1.43055555555556,0.528301886792453,0.666666666666667,1.20557491289199,1.00237623762376,0.906976744186047,0.908333333333333,1.88,0.631578947368421,0.615384615384615
"40","New York Jets","New England","Loss","Home",0.854784081287045,0.840258064516129,1.01639344262295,0.985074626865672,0.78513731825525,0.762820512820513,1.78571428571429,1.85714285714286,0.913832199546485,0.856836077308518,0.868421052631579,0.738721804511278,0.358490566037736,0,0.6,1.19799366420275,1.09134328358209,1.09911504424779,1.13333333333333,1.30931263858093,1.92592592592593,0.480769230769231,0.744897959183674,1.40127388535032,1.14248136782113,0.785714285714286,0.909947643979058,1.70454545454545,0.631578947368421,0.586206896551724
"41","Detroit","Philadelphia","Win","Away",0.879705400981997,0.931610545549465,0.943573667711599,1.10606060606061,1.01752921535893,1.03550295857988,1.88,1.16450216450216,0.957654723127036,0.896405919661734,0.953488372093023,0.850660066006601,0.44,0.76,0.892857142857143,1.09471264367816,1.07004763239003,1.02463054187192,1.08333333333333,1.17715231788079,1.2189349112426,0.63768115942029,0.650557620817844,1.09691629955947,1.28921124206709,1,1.28634850166482,1,1,0.971428571428571
"42","Carolina","Arizona","Win","Away",1.07616043262731,1.14269208549971,0.940717628705148,0.942028985507246,1.04970087436723,0.848,1.74666666666667,1.16025641025641,0.858620689655172,0.974545454545455,0.94,0.913987138263666,1.11607142857143,2.08333333333333,1.94117647058824,0.824401368301026,0.905218317358892,0.910128388017118,0.9125,0.819439517559418,0.550420168067227,2,1.324,0.800727934485896,1.01348396501458,1.18181818181818,1.19483763530391,3.46428571428571,1,1.2
"43","New York Giants","Tampa Bay","Win","Away",0.984087102177554,0.963433214829863,1.02145214521452,0.827160493827161,0.770145310435931,0.912621359223301,0.563829787234043,0.914965986394558,1.02734839476813,0.884976525821596,1.27027027027027,1.10725552050473,0.734042553191489,1.63157894736842,1.2258064516129,0.904313725490196,0.837349397590361,1.0814332247557,1.14285714285714,0.977786005183265,1,0.826666666666667,0.76530612244898,1.12666666666667,1.29575596816976,1.18181818181818,1.53523035230352,1.72463768115942,0.76,0.766666666666667
"44","Houston","Los Angeles Chargers","Win","Away",0.901299756295695,0.894666309300456,1.00757575757576,0.974358974358974,0.854663774403471,1.12666666666667,0.704,1.44339622641509,1.07078651685393,1.18531468531469,1.15,1.38325991189427,1.41333333333333,1,0.939393939393939,1.14341463414634,1.26275862068966,0.905233380480905,1.05479452054795,1.33449825262107,1.57251908396947,1.08695652173913,1.03191489361702,1.00930713547053,0.939574785527788,1.14285714285714,1.07358156028369,0.797872340425532,3.16666666666667,2.4
"45","Pittsburgh","San Francisco","Loss","Home",0.951667472208797,1.0669344042838,0.893063583815029,0.75,0.786075949367089,0.64,1.46913580246914,0.888888888888889,0.73811833171678,0.793380462724936,0.804347826086957,0.62734212352533,0.305555555555556,1.63157894736842,1.58333333333333,0.98692152917505,0.990135635018496,0.99673735725938,1.13559322033898,1.15011820330969,1,1.66666666666667,1.12666666666667,0.960240963855422,1.15243415802075,0.844444444444444,0.97335701598579,0.63768115942029,1.15789473684211,1.2093023255814
"46","New Orleans","Seattle","Win","Away",1.22571562646645,1.12380068090374,1.08939393939394,0.95,1.11988180666948,1.15979381443299,1,0.52,1.04653371320038,0.841982701264138,0.934782608695652,0.789818181818182,0.797872340425532,0.136363636363636,0.173913043478261,0.968671679197995,1.00829320492242,0.9609375,0.945945945945946,0.916256157635468,1.42016806722689,0.81,1.82285714285714,1.03154205607477,0.889072164948454,0.857142857142857,0.775700934579439,0.543478260869565,2,1.72
"47","Los Angeles Rams","Cleveland","Win","Away",1.24798792756539,1.17245473434253,1.06440677966102,1.04225352112676,1.26609635299415,1,0.809160305343511,0.5390625,1.09183673469388,1.02035830618892,0.770833333333333,0.788720538720539,1.32978723404255,1.58333333333333,1.3,1.09406438631791,1.09544603867748,0.998387096774194,0.958904109589041,1.04472106961734,0.923076923076923,0.920454545454546,1.3109243697479,0.975280898876404,0.958880442294402,0.82,0.781617138908086,0.789915966386555,1,0.96
"48","Chicago","Washington","Win","Away",1.24543501611171,1.21075484301937,1.02893890675241,0.925373134328358,1.17007963594994,1.11607142857143,0.925925925925926,0.900641025641026,1.01084337349398,1.10966292134831,0.840909090909091,0.9211324570273,0.892857142857143,1.58333333333333,1.41176470588235,0.975420439844761,1.05748148148148,0.922852983988355,0.868421052631579,0.929677689409795,0.484018264840183,0.765432098765432,0.694444444444444,0.831219512195122,0.839987017202207,0.829787234042553,0.697674418604651,1.13636363636364,1.31578947368421,1.20833333333333
"49","Philadelphia","Green Bay","Win","Away",1.09842696629213,1.06981290142418,1.02737520128824,0.942857142857143,1.02700385769396,1.04320987654321,2,1.02666666666667,0.966421825813221,1.10471000389257,0.977272727272727,1.08021390374332,0.892857142857143,2.08333333333333,2,1.06722276741904,1.04601406799531,1.02010050251256,0.972972972972973,1.03869303525365,1.42016806722689,0.650943396226415,1.05078125,1.11960542540074,0.858699883223044,0.872340425531915,0.750208159866778,0.861702127659575,1.63157894736842,1.34615384615385
"50","Tennessee","Atlanta","Win","Away",0.64691530149878,0.654970760233918,0.988077496274218,1.18918918918919,0.760013577732519,1,0.531914893617021,1.12179487179487,1.1545842217484,1.22944297082228,1.31578947368421,1.63219741480611,2.11290322580645,2.08333333333333,1.55555555555556,1.09936189608022,1.11582089552239,0.984732824427481,0.948051948051948,1.04124132298897,0.891428571428571,1.17333333333333,1.53714285714286,0.932920536635707,0.985936906119346,0.952380952380952,0.942290351668169,1.08641975308642,1.58333333333333,1.47058823529412
"51","New England","Buffalo","Win","Away",1.26377742108079,1.20867124142233,1.04631217838765,0.985294117647059,1.22695738354807,1.19083969465649,0.746666666666667,0.7,1.06521739130435,0.961459050240881,0.863636363636364,0.828660436137072,1.30864197530864,0.24,0.333333333333333,0.870804597701149,0.969328703703704,0.898251192368839,0.967741935483871,0.924180327868853,0.861702127659575,1.77272727272727,1.06909090909091,0.796954314720812,0.940618556701031,0.976744186046512,0.926285160038797,0.586666666666667,3.16666666666667,2.41666666666667
"52","Kansas City","Detroit","Win","Away",1.09860465116279,1.00868590641636,1.08970099667774,1.10958904109589,1.15299425758819,1.07428571428571,0.329787234042553,0.579925650557621,1.18367346938776,0.921383647798742,1.02439024390244,0.951503394762367,2.27272727272727,1,0.84,0.923981520369593,0.952605394082221,0.969551282051282,0.858974358974359,0.778481012658228,0.635922330097087,2.27272727272727,1.60571428571429,0.811244979919679,0.914205344585091,1.19512195121951,1.10612597066437,1.08641975308642,0.387096774193548,0.529411764705882
"53","Oakland","Indianapolis","Win","Away",1.19541427826993,1.01965065502183,1.17391304347826,1.21538461538462,1.26299536798765,1,0.806451612903226,0.905,1.18823529411765,0.927649456521739,0.955555555555555,0.888805409466566,0.764150943396226,2.58333333333333,2.125,0.85540211210398,0.93621867881549,0.914407988587732,1.10666666666667,1.03133788670149,1.13812154696133,0.595744680851064,0.78125,1.05918367346939,1.05722639933166,0.951219512195122,1.00204290091931,1.88,1,0.888888888888889
"54","Los Angeles Chargers","Miami","Win","Away",1.0616645105649,0.97060353798127,1.09452736318408,1.16417910447761,1.16316232127839,1.08695652173913,1.11607142857143,0.585635359116022,1.1125,1.04906006419074,1.21212121212121,1.25587828492393,1.20967741935484,2.08333333333333,1.73684210526316,0.953488372093023,0.85143863769818,1.12044374009509,0.9125,0.763338414634146,0.536885245901639,0.851851851851852,1.30555555555556,0.948969578017664,0.884526558891455,0.933333333333333,0.833087149187592,1,1,0.909090909090909
