"","Team","Opponent","Team_Outcome","Winner","OFF_Pas_Comp","OFF_pass_ATT","OFF_pass_CMP_prc","OFF_Pas_AVG","OFF_pass_YDS_pr_G","OFF_pass_TD","OFF_pass_INT","OFF_pass_SACK","OFF_pass_RTG","OFF_rush_ATT","OFF_rush_AVG","OFF_rush_YDS_pr_G","OFF_rush_TD","OFF_rush_FUM","OFF_Turnovers","DEF_Pas_Comp","DEF_pass_ATT","DEF_pass_CMP_prc","DEF_Pas_AVG","DEF_pass_YDS_pr_G","DEF_pass_TD","DEF_pass_INT","DEF_pass_SACK","DEF_pass_RTG","DEF_rush_ATT","DEF_rush_AVG","DEF_rush_YDS_pr_G","DEF_rush_TD","DEF_rush_FUM","DEF_Turnovers"
"11","Los Angeles Chargers","Cincinnati","Win","Away",1.06844262295082,1.06429145459416,1.00305810397554,1.05970149253731,1.19056021173357,1.47244094488189,1.11666666666667,0.646875,1.0685393258427,1.09950248756219,0.974358974358974,1.08382642998028,0.770114942528736,0.393939393939394,0.459459459459459,0.963520291837665,0.979022988505747,0.984126984126984,0.931506849315068,0.899277688603531,0.932642487046632,1.19402985074627,1.53097345132743,0.942468619246862,1.002200220022,0.958333333333333,0.950343773873186,1.46575342465753,1.53846153846154,1.47058823529412
"12","Tampa Bay","New Orleans","Loss","Home",1.10344827586207,1.19375573921028,0.923943661971831,0.986842105263158,1.18713204373423,1.51497005988024,1.37735849056604,0.777777777777778,0.985479186834463,0.747817652764306,0.911111111111111,0.675675675675676,0.518134715025907,0.35,0.5,1.26047619047619,1.10181713296798,1.14356435643564,1.05970149253731,1.14272431427243,0.962566844919786,1.14942528735632,1.11785714285714,1.06818181818182,0.897040940413457,0.897435897435897,0.814075630252101,0.895522388059701,1,1.05263157894737
"13","Arizona","San Francisco","Win","Away",1.06328565236238,1.02814522938362,1.03543913713405,0.934210526315789,0.989315393747527,1.08125,0.707964601769912,0.695833333333333,1.05586592178771,1.11623683254631,1.06818181818182,1.21381031613977,1.225,0.35,0.428571428571429,1.06869158878505,1.06197604790419,1.00624024960998,1.04477611940298,1.07339015151515,1.13071895424837,0.8375,1.64171122994652,1.05417607223476,1.00744324525493,1.20512820512821,1.19905213270142,1.19178082191781,0.259259259259259,0.34375
"14","Dallas","Los Angeles Rams","Loss","Home",1.03769760843129,1.07255434782609,0.968656716417911,1,1.04511278195489,1.25563909774436,0.919540229885058,1.65359477124183,1.02,0.909922113105317,0.976744186046512,0.880503144654088,0.68503937007874,2.53846153846154,2,0.947873799725652,0.936654189461561,1.01111111111111,1.19354838709677,1.18928757150286,1.99065420560748,0.689655172413793,0.590214067278287,1.24843945068664,1.30239156870693,1.31578947368421,1.71200850159405,1.5875,0.818181818181818,0.794871794871795
"15","Pittsburgh","New York Giants","Win","Away",1.32215096201283,1.24390243902439,1.06310679611651,0.984126984126984,1.31220031965903,3.28358208955224,1,0.271875,1.20076726342711,0.95147594015366,0.818181818181818,0.76986301369863,1,1,1,0.785624738821563,0.948761742100768,0.828193832599119,0.891891891891892,0.816216216216216,0.952380952380952,1.7910447761194,1.52863436123348,0.790794979079498,0.945555555555556,1.02439024390244,0.950716845878136,0.839080459770115,0.65,0.875
"16","Tennessee","Denver","Win","Away",1.02054442732409,0.889309641712788,1.14814814814815,1.21538461538462,1.10263788968825,1.67716535433071,0.30718954248366,0.765,1.51571428571429,1.17087449688986,1.13636363636364,1.3375104427736,1.8375,0.538461538461539,0.434782608695652,1.1260180025718,1.11511199319535,1.00906344410876,1.01428571428571,1.18268812527186,1.73228346456693,1.75471698113208,0.384615384615385,1.04338394793926,0.997445255474453,0.9375,0.930851063829787,0.849624060150376,3.85714285714286,3
"17","Cincinnati","Cleveland","Loss","Home",1.22798188223452,1.18132911392405,1.03974562798092,0.905405405405405,1.00800355713651,0.734104046242775,1.13207547169811,2.17687074829932,0.922279792746114,0.844810863239573,0.829787234042553,0.696907216494845,0.68503937007874,1.65,1.54166666666667,0.953478260869565,0.964790684779595,0.987460815047022,1.01388888888889,1.02340862422998,1,1,0.45748987854251,1.00104712041885,1.04362801377727,1.11627906976744,1.16355555555556,0.682242990654206,0.481481481481481,0.548387096774194
"18","New York Giants","Chicago","Loss","Home",0.823983739837398,0.860215053763441,0.958139534883721,0.984375,0.826508146191105,0.38728323699422,0.67,1.37339055793991,0.900921658986175,1.02486531288852,1.02325581395349,1.0672514619883,1.0958904109589,Inf,2.42857142857143,1.08427729950159,1.00745626613135,1.07582938388626,1.04225352112676,1.04022491349481,0.91875,1,1,1.04366812227074,0.966702470461869,1,0.964563526361279,1.29850746268657,1,1
"19","Atlanta","Dallas","Loss","Home",0.987109375,0.986318723080821,1,1.04166666666667,1.03634986747444,1,0.9125,1.05533596837945,1.02069716775599,0.950130256791961,0.880952380952381,0.836607142857143,0.919540229885058,0.393939393939394,0.473684210526316,1.28316449589966,1.19674146941285,1.07221350078493,1.04054054054054,1.25535636204635,0.938967136150235,1.21666666666667,0.968911917098446,1.005,0.742919389978213,0.88,0.654872749844817,0.732283464566929,0.740740740740741,0.806451612903226
"20","Detroit","Green Bay","Loss","Home",1.00297492562686,1.09740065730505,0.913229018492176,0.91358024691358,0.986428848390849,0.546075085324232,2.42424242424242,2.05263157894737,0.771356783919598,0.813583303855677,0.833333333333333,0.671817512877115,1,4.71428571428571,4.22222222222222,1.13416387158601,1.04676586699059,1.08359621451104,1.16666666666667,1.26845943482224,1.52287581699346,0.701492537313433,0.524344569288389,1.21241830065359,1.24590163934426,0.978260869565218,1.19805481874447,1.67,0.538461538461539,0.588235294117647
"21","Jacksonville","Tennessee","Loss","Home",1.21137393054857,1.25352112676056,0.966205837173579,0.810126582278481,1.00608960417573,0.71830985915493,2.27659574468085,1.65359477124183,0.783223374175306,0.6665625,0.92,0.610243597751405,0.408163265306122,1,1.4,0.895698515416825,0.857615052123061,1.04491017964072,1.15492957746479,0.997057741816845,1,0.78494623655914,1.2,1.11330561330561,1.17087449688986,1,1.18612244897959,1.23893805309735,0.481481481481481,0.545454545454545
"22","Minnesota","Indianapolis","Loss","Home",0.904098014364174,0.904761904761905,0.998518518518519,1.06578947368421,0.93212495179329,1.3921568627451,1.29850746268657,1.71428571428571,1.0650826446281,1.03554923569143,1.19512195121951,1.25239338555265,1,2.85714285714286,2.36363636363636,0.985133362483603,0.980674935102394,1.00454545454545,1.05405405405405,1.05938144329897,1.22448979591837,0.93,0.647577092511013,1.06548279689234,1.20627261761158,1.21621621621622,1.45102260495156,1.05607476635514,0.65,0.703703703703704
"23","Buffalo","Miami","Win","Away",1.15536596317916,1.11611161116112,1.03592814371257,1.11267605633803,1.26577181208054,1.56862745098039,0.895522388059701,0.786363636363636,1.1389183457052,0.945955882352941,1.075,1.01668211306766,1.06896551724138,1.22222222222222,1.19354838709677,1.04372355430183,1.01390532544379,1.0302066772655,0.873417721518987,0.916495269436446,1.30088495575221,0.747663551401869,0.925093632958802,1.04806565064478,1.01821705426357,1.02173913043478,1.0336417157275,1.27,1.85714285714286,1.28571428571429
"24","San Francisco","New York Jets","Win","Away",1.28667038482989,1.14612903225806,1.12283737024221,1.24590163934426,1.48211143695015,1.6,1.4125,0.898876404494382,1.18073878627968,1.08385826771654,1.07317073170732,1.1469465648855,2.26415094339623,2.85714285714286,2.33333333333333,0.810606060606061,0.872746276456755,0.928985507246377,0.881578947368421,0.759439050701187,0.765,1.19402985074627,1,0.875494071146245,0.968986657050126,1,0.973247232472325,0.682242990654206,1,1.03225806451613
"25","Los Angeles Rams","Philadelphia","Win","Away",1.15280373831776,0.97690469869923,1.17957746478873,1.125,1.1737111007896,0.904761904761905,0.725,0.37046004842615,1.18733509234829,1.18451664661051,0.843137254901961,0.999214454045562,1.36559139784946,0.393939393939394,0.463414634146341,0.95921052631579,1.0460843373494,0.917030567685589,0.775,0.789733059548255,0.640718562874252,2.175,1.06514657980456,0.768714011516315,0.814998348199538,0.904761904761905,0.739198743126473,0.601503759398496,4.71428571428571,3.9
"26","Denver","Pittsburgh","Loss","Home",0.726492537313433,0.841421568627451,0.863013698630137,1.04838709677419,0.84652862362972,0.577272727272727,2.28358208955224,2.29885057471264,0.745473908413205,1.16149596260093,1.22222222222222,1.41992882562278,1,1,1.35294117647059,1.24095744680851,1.05820582058206,1.17375886524823,1.06060606060606,1.17116658176261,0.907142857142857,0.441666666666667,0.749279538904899,1.21957671957672,1.07324716020368,1.14285714285714,1.24033930254477,1.82191780821918,0.538461538461539,0.523809523809524
"27","Carolina","Tampa Bay","Loss","Home",0.924609375,0.876923076923077,1.05487804878049,1,0.860077931278781,0.422924901185771,1,1.57142857142857,0.908644400785855,1.11543450064851,1.02439024390244,1.14421052631579,1.2,1.85714285714286,1.5,0.947109935776351,0.965183246073298,0.981240981240981,0.971830985915493,0.985760781122864,0.927777777777778,0.47,0.575079872204473,1.03510638297872,1.13872571170357,1.34285714285714,1.53161290322581,1.78333333333333,1.53846153846154,1.15
"28","Washington","Arizona","Loss","Home",0.997554015491235,1.03832466465918,0.959821428571428,0.901408450704225,0.8852,0.53757225433526,1.1625,1.87425149700599,0.850793650793651,0.809306866254474,0.851063829787234,0.68882796435915,0.816326530612245,0,0.5,0.923917796239615,0.932337186354666,0.990697674418605,0.942857142857143,0.873400970445523,0.809248554913295,1.38805970149254,0.954397394136808,0.91220556745182,0.982637606206132,0.893617021276596,0.889328063241107,0.919540229885058,2.85714285714286,2.36363636363636
"29","Kansas City","Los Angeles Chargers","Win","Away",1.01534330648255,1.00352378555248,1.01219512195122,1.12676056338028,1.14523897739904,1.35294117647059,0.701492537313433,0.739130434782609,1.12618296529968,0.895579533588583,1.18421052631579,1.06005459508644,1.19402985074627,0.538461538461539,0.588235294117647,1.03170847136772,1.02935133548576,1.00322580645161,1.02941176470588,1.04060687193217,0.961111111111111,1.3375,1.11560693641618,0.962264150943396,0.970728137577753,1,0.97508038585209,0.747663551401869,0.35,0.56
"30","Baltimore","Houston","Win","Away",0.694915254237288,0.764897717165728,0.908571428571429,0.818181818181818,0.62657091561939,0.8,1.675,0.693811074918567,0.849865951742627,1.53211009174312,1.26190476190476,1.947426067908,2.45,1.22222222222222,1.23333333333333,1.04178854993732,1.11847096585935,0.931232091690544,0.8125,0.894230769230769,0.761658031088083,2.65,1.22065727699531,0.822727272727273,0.80318619316296,0.88,0.700065919578115,0.601503759398496,2.53846153846154,2.64285714285714
"31","New England","Seattle","Loss","Home",0.709335507541785,0.776259607173356,0.91404011461318,0.909090909090909,0.701309004363348,0.209486166007905,1.06896551724138,0.739413680781759,0.722222222222222,1.231640625,0.958333333333333,1.17842660178427,1.43010752688172,0.538461538461539,0.684210526315789,0.729615248852806,0.722156816576407,1.01049475262369,1.05633802816901,0.7683223341438,0.952380952380952,1.1505376344086,0.48780487804878,1.0066889632107,1.19323277619242,1.15384615384615,1.38045738045738,0.946902654867257,0.538461538461539,0.736842105263158
"32","New Orleans","Las Vegas","Loss","Home",1.00869565217391,0.955263157894737,1.05497771173848,0.974358974358974,0.924572317262831,0.965317919075145,1,1.07784431137725,1.0217606330366,1.06913238852402,1.07142857142857,1.16487158243579,1.60833333333333,1,1,0.91304347826087,0.964931811856387,0.946875,0.905405405405405,0.829861111111111,1.08092485549133,1.29850746268657,2.20472440944882,0.929250263991552,0.911340967861101,0.829787234042553,0.754956383822363,0.437908496732026,Inf,4.75
"33","Miami","Jacksonville","Win","Away",0.925218113834649,0.870917167494121,1.06200317965024,1.109375,0.966277561608301,1,0.626168224299065,0.869565217391304,1.13477737665463,1.27519924988279,0.869565217391304,1.10440122824974,1.45,3.85714285714286,2.21428571428571,0.90395240118997,1.00207530388378,0.901146131805158,0.963414634146342,0.896717078568794,0.513636363636364,1.46575342465753,2.225,0.796451914098973,0.80625,1.02222222222222,0.818306951135581,0.714285714285714,0.538461538461539,0.777777777777778
"34","Chicago","Atlanta","Win","Away",0.973486347447566,0.979450295402004,0.993836671802773,0.853333333333333,0.829740591888929,1.03592814371257,1.36986301369863,0.872659176029963,0.926360725720384,0.945162553858206,1.16216216216216,1.09498399146211,0.9125,0,0.388888888888889,0.829699248120301,0.895710249165168,0.926793557833089,0.922077922077922,0.805294322535702,0.8,0.917808219178082,1.21390374331551,0.911442786069652,1.17008797653959,0.931818181818182,1.09668246445498,0.720430107526882,1,0.96
"35","Los Angeles Rams","Buffalo","Loss","Home",0.958802953750486,0.989247311827957,0.968208092485549,0.911392405063291,0.893248497702368,0.554166666666667,1.45,0.884393063583815,0.837988826815642,1.14768752429071,1,1.15952597994531,1.36559139784946,0.393939393939394,0.513513513513513,0.985135135135135,1.01342281879195,0.972222222222222,0.898550724637681,0.86310592459605,0.727891156462585,1.0875,1.32388663967611,0.895973154362416,0.939094023601066,0.808510638297872,0.765663140764849,0.62992125984252,2.53846153846154,2.16666666666667
"36","Washington","Cleveland","Loss","Home",1.231504781077,1.2003164556962,1.02543720190779,0.864864864864865,0.98399288572699,0.53757225433526,1.75471698113208,2.12925170068027,0.833160621761658,0.804073714839961,0.851063829787234,0.690721649484536,0.94488188976378,0,0.25,0.918695652173913,0.916828389243138,1.00156739811912,0.916666666666667,0.813141683778234,0.725388601036269,1.38805970149254,1.18623481781377,0.892146596858639,1.01798698813624,0.976744186046512,1,0.747663551401869,0.740740740740741,0.838709677419355
"37","Tennessee","Minnesota","Win","Away",0.928504672897196,0.962180901355184,0.965875370919881,0.975308641975309,0.951179147703765,1,0.540229885057471,0.6375,1.02909796314258,1.09852385856505,1.02040816326531,1.11257817929117,1.225,0.35,0.384615384615385,1.16600088770528,1.15676470588235,1.00754147812971,0.91025641025641,1.05838847800701,1.22222222222222,1,0.680272108843537,1.00208333333333,0.911,1,0.908753709198813,1,2.07692307692308,1.73684210526316
"38","Las Vegas","New England","Loss","Home",1.32183908045977,1.25412541254125,1.05485893416928,1.11428571428571,1.45475113122172,3.26415094339623,0.56989247311828,0.73568281938326,1.31812255541069,0.917538851887092,0.91304347826087,0.830695113558156,0.902255639097744,2.85714285714286,1.84615384615385,1.11272375423319,1.1715030974894,0.949554896142433,0.986666666666667,1.17179023508137,1.23571428571429,0.626168224299065,0.907142857142857,1.04872646733112,0.924837717799795,1.04444444444444,0.949548192771084,1.42990654205607,0,0.285714285714286
"39","San Francisco","New York Giants","Win","Away",1.13813517513567,1.08323170731707,1.05016181229773,1.20634920634921,1.34629728289824,2.38805970149254,1.6865671641791,0.75,1.14450127877238,1.11322280630813,1,1.09771689497717,1.5,1.53846153846154,1.64705882352941,0.894274968658587,0.950754341019072,0.941262848751836,0.905405405405405,0.878170478170478,1.04081632653061,1.19402985074627,0.823788546255507,0.926778242677824,0.995185185185185,0.951219512195122,0.945340501792115,0.839080459770115,1.35,1.33333333333333
"40","Cincinnati","Philadelphia","Loss","Tie",1.14018691588785,0.990974250066366,1.15140845070423,1.046875,1.05294937296795,0.863945578231293,0.5,0.774818401937046,1.17414248021108,1.04813477737665,0.764705882352941,0.796543597800471,0.935483870967742,1,0.902439024390244,0.961842105263158,1.04819277108434,0.917030567685589,0.9125,1.02340862422998,1.15568862275449,1.675,0.368078175895765,0.91746641074856,0.900891972249752,1.14285714285714,1.02827965435978,0.548872180451128,1.85714285714286,1.7
"41","Houston","Pittsburgh","Loss","Home",0.880597014925373,0.82671568627451,1.06544901065449,1.41935483870968,1.13073487616728,0.909090909090909,0.597014925373134,3.52873563218391,1.19169329073482,0.926476838079048,1.16666666666667,1.08303677342823,0.75,2.07692307692308,1.76470588235294,1.27287234042553,1.02820282028203,1.23758865248227,1.21212121212121,1.32450331125828,1.37857142857143,0.166666666666667,0.613832853025936,1.45502645502646,1.18018018018018,1.19047619047619,1.42978322337418,1.82191780821918,1,0.666666666666667
"42","New York Jets","Indianapolis","Loss","Home",0.757498943810731,0.883946392928429,0.856296296296296,0.802631578947368,0.657539529502507,0.65359477124183,1.19402985074627,1.90714285714286,0.783057851239669,0.902950586562389,1,0.912097476066144,0.441666666666667,1,1.09090909090909,1.15435067774377,1.10383616959908,1.04545454545455,1.02702702702703,1.14680412371134,1.36054421768707,0.67,0.823788546255507,1.12319644839068,1.11499798954564,1.05405405405405,1.16684607104413,1,1.35,1.14814814814815
"43","Carolina","Los Angeles Chargers","Win","Away",0.907940161104718,0.86081047067707,1.05487804878049,1.05633802816901,0.899592441645054,0.572192513368984,1.08955223880597,1.06280193236715,0.972660357518402,0.898016011138183,1.10526315789474,0.989080982711556,1.7910447761194,1,1.05882352941176,1.18646474207288,1.08218373936014,1.09677419354839,1.01470588235294,1.08121374386435,0.927777777777778,0.5875,1.04046242774566,1.07991120976693,0.922063666300768,1.02173913043478,0.954180064308682,1,1,0.92
"44","Tampa Bay","Denver","Win","Away",1.31484334874165,1.13603262452665,1.15696649029982,1.15384615384615,1.35395683453237,1.99212598425197,0.477124183006536,0.7,1.45428571428571,0.846322722283205,0.931818181818182,0.793650793650794,1.25,0.538461538461539,0.521739130434783,1.13459065580797,1.0830734335129,1.04682779456193,1.01428571428571,1.0691605045672,1.41732283464567,1.88679245283019,1.20384615384615,1.01952277657267,0.807664233576642,0.729166666666667,0.588905775075988,0.451127819548872,1.85714285714286,1.81818181818182
"45","Detroit","Arizona","Win","Away",0.962087240114146,1.00547495209417,0.955357142857143,1.04225352112676,1.0176,0.92485549132948,1,1.63473053892216,0.974603174603175,0.748454279205988,0.851063829787234,0.625771076079506,0.680272108843537,4.71428571428571,3.16666666666667,1.03498032356799,0.971807160981111,1.06511627906977,1.2,1.22761358623732,1.34682080924855,0.701492537313433,0.456026058631922,1.19164882226981,1.12301440709272,0.957446808510638,1.07114624505929,1.91954022988506,1,0.909090909090909
"46","Dallas","Seattle","Loss","Home",1.04362005707297,1.12354113293481,0.929799426934098,0.935064935064935,1.0476001586672,0.660079051383399,0.919540229885058,0.824104234527687,0.864406779661017,1.049609375,0.875,0.908353609083536,0.935483870967742,2.53846153846154,2,0.731733145075891,0.765952437014363,0.955022488755622,1.04225352112676,0.794373046196596,1.44897959183673,0.645161290322581,0.672473867595819,1.11482720178372,1.30982470444354,1.28205128205128,1.67463617463617,1.12389380530973,2.07692307692308,1.63157894736842
"47","Green Bay","New Orleans","Win","Away",1.01422413793103,1.02448729721457,0.990140845070423,1.06578947368421,1.08452481076535,1.75449101796407,0.622641509433962,0.738888888888889,1.15585672797677,0.913999353378597,1.06666666666667,0.966571834992888,0.518134715025907,0.35,0.375,0.993809523809524,0.949812518027113,1.04620462046205,1.07462686567164,1.01999070199907,0.818181818181818,0.770114942528736,0.953571428571429,1.04318181818182,0.989055533036076,1.17948717948718,1.18802521008403,1.49253731343284,1,0.894736842105263
"48","Kansas City","Baltimore","Win","Away",1.6140243902439,1.5453488372093,1.0440251572327,1.11111111111111,1.77134670487106,1.58125,0.701492537313433,0.71830985915493,1.12618296529968,0.770359281437126,0.849056603773585,0.655230596175478,0.54421768707483,0.212121212121212,0.27027027027027,0.874448455675893,0.914949126010958,0.956923076923077,1.07692307692308,1.00301075268817,1.17687074829932,2.0188679245283,0.742307692307692,0.958011049723757,1.09628099173554,1.04545454545455,1.14218455743879,1,0.212121212121212,0.378378378378378
"49","Denver","New York Jets","Win","Away",1.08588957055215,1.10741935483871,0.980968858131488,1.0655737704918,1.22287390029326,1.27,1.9125,0.749063670411985,0.923482849604222,1.0759842519685,1.07317073170732,1.14217557251908,1.50943396226415,1.85714285714286,1.91666666666667,0.883712121212121,0.921609615887118,0.959420289855073,0.921052631578947,0.826681049982021,0.635,0.791044776119403,1.3903743315508,0.911067193675889,0.988099531193653,1.23076923076923,1.2140221402214,1.24299065420561,0.259259259259259,0.354838709677419
"50","Jacksonville","Cincinnati","Loss","Home",0.986475409836066,1.02518081971605,0.96177370030581,0.955223880597015,1.02029113365682,1.20472440944882,1.78333333333333,0.790625,0.933707865168539,0.816303099885189,1.17948717948718,0.963510848126233,0.689655172413793,0.212121212121212,0.378378378378378,1.07295941632467,0.969252873563218,1.10793650793651,1.12328767123288,1.08788121990369,1.13989637305699,1.08955223880597,1.06194690265487,1.12029288702929,1.17345067840117,0.9375,1.1100076394194,1.91780821917808,1,1.05882352941176
"51","Cleveland","Dallas","Win","Away",0.776171875,0.800608056751964,0.969183359013867,1.02777777777778,0.851571374479364,1.03592814371257,0.6625,0.58102766798419,1.05119825708061,1.1510978786751,1.11904761904762,1.29910714285714,1.45977011494253,0.606060606060606,0.631578947368421,1.10950313555234,1.10882262526898,1.00156985871272,0.972972972972973,1.06471359860079,0.906103286384977,1.11666666666667,1.27979274611399,0.955,0.813258636788048,0.86,0.698324022346369,0.84251968503937,1,1
"52","New Orleans","Detroit","Win","Away",0.983050847457627,0.889463653689083,1.10591900311526,1.02702702702703,0.934748427672956,1.04375,0.6625,0.659340659340659,1.12160694896851,1.34478260869565,1.125,1.53997809419496,1.93,0.606060606060606,0.631578947368421,0.887198986058302,1.00580214679431,0.882096069868996,0.797619047619048,0.772906934962271,0.802575107296137,1.85106382978723,2,0.790655884995508,0.811513157894737,0.866666666666667,0.702583025830258,0.401197604790419,1.85714285714286,1.9
"53","Seattle","Miami","Win","Away",1.10148181409969,1.05400540054005,1.04491017964072,1.08450704225352,1.12796420581655,1.65359477124183,1.29850746268657,1.39545454545455,1.12619300106045,0.941176470588235,1.2,1.14272474513438,1.06896551724138,0.481481481481481,0.612903225806452,1.33192289609779,1.25650887573964,1.060413354531,0.89873417721519,1.18428630193336,1.30088495575221,0.869158878504673,1.0749063670412,1.05158264947245,0.95077519379845,0.847826086956522,0.809083263246426,1.13,1.85714285714286,1.35714285714286
"54","Los Angeles Chargers","Tampa Bay","Loss","Home",1.018359375,1.01871794871795,1,0.946666666666667,0.956075097414098,0.739130434782609,0.917808219178082,1.47857142857143,0.93418467583497,1.24210981409425,0.926829268292683,1.15684210526316,0.67,1.85714285714286,1.41666666666667,0.79826218360408,0.891884816753927,0.894660894660895,0.957746478873239,0.911716842961757,1,0.8,0.552715654952077,0.958510638297872,1.23497514685947,1.31428571428571,1.60516129032258,1.78333333333333,1.53846153846154,1.25
"55","Baltimore","Washington","Win","Away",0.670208418471598,0.680200369100975,0.986046511627907,1.125,0.78852236782648,1.72043010752688,0.720430107526882,0.680511182108626,1.18283582089552,1.34298351427423,1.325,1.76915422885572,1.225,Inf,6.16666666666667,1.17983909133933,1.15905654671908,1.01721439749609,0.984848484848485,1.17424242424242,1.05,0.56989247311828,0.887372013651877,1.06220657276995,0.909774436090225,1.04761904761905,0.944,1,1.65,1.42307692307692
"56","Arizona","Carolina","Loss","Home",1.03633291085763,1.06812865497076,0.971098265895954,0.946666666666667,1.02965403624382,1.61682242990654,1.0958904109589,0.759090909090909,1.02162162162162,1.19108527131783,1.11904761904762,1.34222631094756,1.225,0.538461538461539,0.666666666666667,0.912245712006382,0.962028749660971,0.948529411764706,1.01449275362319,0.935617003714404,1.03592814371257,1.42553191489362,1.70555555555556,0.959917780061665,1.07420634920635,1,1.06571187868576,0.813084112149533,0.35,0.478260869565217
"57","Minnesota","Houston","Win","Away",0.906779661016949,0.940705603320486,0.962857142857143,0.920454545454545,0.86786355475763,1.065,2.175,0.781758957654723,0.921358355674709,1.33623853211009,1.16666666666667,1.57612267250821,2,0.740740740740741,0.866666666666667,0.941496030087756,0.992121388969945,0.949856733524355,0.975,0.988076923076923,0.932642487046632,4.65,0.690140845070423,0.872727272727273,0.995685363425158,0.9,0.888595912986157,0.849624060150376,1,1.35714285714286
"58","New York Giants","Los Angeles Rams","Loss","Home",0.821645723550871,0.891304347826087,0.922388059701493,0.875,0.742777997625643,0.503759398496241,0.770114942528736,2.09150326797386,0.868888888888889,0.837453437182526,1.02325581395349,0.860849056603774,0.62992125984252,1,0.894736842105263,1.09419295839049,1.0115174200979,1.08095238095238,1.19354838709677,1.25065002600104,1.37383177570093,0.770114942528736,0.694189602446483,1.19350811485643,1.09444669639238,1.07894736842105,1.18597236981934,1.0875,0.606060606060606,0.615384615384615
"59","Indianapolis","Chicago","Win","Away",0.962195121951219,0.919748229740362,1.04651162790698,1.1875,1.14178775869661,0.884393063583815,0.67,0.600858369098712,1.11520737327189,1.16576875259014,0.953488372093023,1.11988304093567,1.64383561643836,Inf,1.57142857142857,1.0362483008609,0.994264410668196,1.04265402843602,1.04225352112676,1.04887543252595,0.91875,1.49253731343284,1,0.983624454148472,0.890440386680988,0.902439024390244,0.802938634399309,1.59701492537313,1,1.125
"60","Buffalo","Las Vegas","Win","Away",1.11869565217391,1.08771929824561,1.02823179791976,1.01282051282051,1.09992223950233,1.38728323699422,1.13207547169811,1.03592814371257,1.06231454005935,0.889388178361562,1.02380952380952,0.908864954432477,0.775,1.65,1.54166666666667,0.965217391304348,0.953799053715558,1.0125,0.932432432432432,0.859567901234568,0.84971098265896,1.19402985074627,1.94488188976378,0.944033790918691,0.970446989287034,1,0.9746233148295,0.830065359477124,Inf,4.5
"61","Philadelphia","San Francisco","Win","Away",0.927611616818379,1.06023079088095,0.875192604006163,0.842105263157895,0.85199841709537,0.91875,1.06194690265487,1.72083333333333,0.846927374301676,0.905557573556121,1.15909090909091,1.05906821963394,0.775,1.65,1.46428571428571,1.06542056074766,0.994011976047904,1.07176287051482,1.19402985074627,1.15293560606061,1.09150326797386,0.5,1.64171122994652,1.17607223476298,1.12653516933383,1.07692307692308,1.20663507109005,1.82191780821918,0.259259259259259,0.3125
"62","New England","Kansas City","Loss","Home",0.657347941065357,0.683972911963883,0.960843373493976,0.875,0.571983176965383,0.209486166007905,1.97872340425532,1.48366013071895,0.716153127917834,1.22541780023319,1.02222222222222,1.24721030042918,1.6625,1,1.3,0.948165137614679,0.874536641003707,1.08360128617363,1.07142857142857,0.948542024013722,0.809248554913295,1,0.725388601036269,1.04152249134948,1.10327930644553,0.978260869565218,1.09480626545754,1.3375,1,1
"63","Atlanta","Green Bay","Loss","Home",1.07394815129622,1.16313116223484,0.923186344238976,0.925925925925926,1.0612640558356,0.569965870307167,2.21212121212121,2.00751879699248,0.784757118927973,0.903077467279802,0.770833333333333,0.689477557027226,0.8,1.85714285714286,2,1.27455678006708,1.1822046765867,1.07728706624606,1.06944444444444,1.30856882406563,1.30718954248366,1.08955223880597,0.700374531835206,1.09477124183007,0.97827868852459,0.956521739130435,0.932802829354553,0.93,1.53846153846154,1.47058823529412
"64","Tampa Bay","Chicago","Loss","Home",1.04065040650406,1.0228166797797,1.01705426356589,1.171875,1.24306472919419,1.46242774566474,0.73,0.600858369098712,1.17281105990783,0.958557811852466,0.953488372093023,0.925925925925926,1.36986301369863,Inf,1.71428571428571,1.19936565473493,1.09549756237453,1.09478672985782,1,1.06314878892734,1.125,1.49253731343284,1.37885462555066,1.02620087336245,0.79233798782671,0.853658536585366,0.669835782195333,0.895522388059701,0.65,0.833333333333333
"65","Carolina","Atlanta","Win","Away",0.936683814800158,0.878499871564346,1.06625577812018,1,0.887102667153818,0.640718562874252,1,0.823970037453184,0.987193169690502,1.01057579318449,1.13513513513514,1.16008537886873,1.5,1,1,0.942481203007519,0.947084510660159,0.995607613469985,0.896103896103896,0.843956809474051,0.835,0.643835616438356,0.962566844919786,0.968159203980099,1.05571847507331,1.06818181818182,1.12511848341232,1.1505376344086,1,0.92
"66","Las Vegas","Kansas City","Win","Away",0.868908197959955,0.857787810383747,1.01355421686747,0.975,0.832093173730184,0.683794466403162,1.12765957446809,1.09150326797386,0.943977591036415,1.12436844150797,0.933333333333333,1.03605150214592,1.5,2.85714285714286,2.4,1.05504587155963,1.02452238380382,1.02893890675241,1.05714285714286,1.1114922813036,1,0.626168224299065,0.658031088082902,1.09227220299885,1.02035431586883,1.02173913043478,1.03957131079967,1.9125,0,0.285714285714286
